CustomerID,FirstPurchaseDate,LastPurchaseDate,TotalTransactions,TotalReturns,TotalItemsPurchased,TotalItemsReturned,TotalSpent,TotalReturnValue,NetSpent,AverageOrderValue,CustomerLifetimeDays,ReturnRate,PrimaryCountry,DaysSinceLastPurchase,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
13551,2011-01-24T14:46:00Z,2011-01-24T14:46:00Z,1,0,12,0,91.8,0,91.8,91.8,0,0,United Kingdom,318.9194444444444,1,1,1,111,3,Lost
13552,2011-01-28T10:10:00Z,2011-10-04T15:19:00Z,12,4,1417,31,3740.070000000001,200.54,3539.530000000001,311.67250000000007,249.21458333333337,0.3333333333333333,United Kingdom,65.89652777777778,3,5,5,355,13,Loyal Customers
13555,2011-05-22T11:06:00Z,2011-09-27T12:36:00Z,4,0,2636,0,4098.880000000003,0,4098.880000000003,1024.7200000000007,128.0625,0,United Kingdom,73.00972222222222,2,4,5,245,11,At Risk
13557,2011-03-04T12:14:00Z,2011-11-11T15:24:00Z,2,0,546,0,584.0600000000001,0,584.0600000000001,292.03000000000003,252.13194444444449,0,United Kingdom,27.893055555555556,4,2,3,423,9,Potential Loyalists
13558,2011-10-02T13:01:00Z,2011-12-04T11:24:00Z,4,0,338,0,594.5199999999999,0,594.5199999999999,148.62999999999997,62.93263888888889,0,United Kingdom,5.059722222222222,5,4,3,543,12,Loyal Customers
13560,2011-12-02T13:11:00Z,2011-12-02T13:11:00Z,1,0,63,0,171.42000000000004,0,171.42000000000004,171.42000000000004,0,0,United Kingdom,6.985416666666667,5,1,1,511,7,New Customers
13561,2011-05-08T12:39:00Z,2011-05-08T12:39:00Z,1,0,83,0,141.86,0,141.86,141.86,0,0,United Kingdom,215.0076388888889,1,1,1,111,3,Lost
13562,2011-04-08T12:42:00Z,2011-09-19T10:51:00Z,3,0,757,0,1799.3299999999988,0,1799.3299999999988,599.7766666666663,163.92291666666668,0,United Kingdom,81.0826388888889,2,3,4,234,9,At Risk
13563,2011-07-22T17:21:00Z,2011-09-16T14:45:00Z,2,0,209,0,777.5300000000001,0,777.5300000000001,388.765,55.891666666666666,0,United Kingdom,83.92013888888889,2,2,3,223,7,Hibernating
13564,2010-12-06T17:26:00Z,2011-07-18T14:35:00Z,3,2,636,2,1724.6700000000003,1101.28,623.3900000000004,574.8900000000002,223.88125,0.6666666666666666,United Kingdom,143.92708333333334,2,3,4,234,9,At Risk
13565,2011-01-09T14:28:00Z,2011-11-20T14:33:00Z,2,0,172,0,240.22000000000008,0,240.22000000000008,120.11000000000004,315.00347222222223,0,United Kingdom,18.928472222222226,4,2,1,421,7,New Customers
13566,2011-09-18T12:40:00Z,2011-10-30T11:59:00Z,2,0,567,0,856.8399999999998,0,856.8399999999998,428.4199999999999,41.97152777777778,0,United Kingdom,40.03541666666667,3,2,3,323,8,Potential Loyalists
13568,2011-06-19T14:42:00Z,2011-06-19T14:42:00Z,1,0,66,0,187.05000000000004,0,187.05000000000004,187.05000000000004,0,0,United Kingdom,172.92222222222222,2,1,1,211,4,Hibernating
13569,2010-12-07T12:29:00Z,2011-11-22T13:07:00Z,2,0,156,0,338.61999999999995,0,338.61999999999995,169.30999999999997,350.0263888888889,0,United Kingdom,16.988194444444446,4,2,2,422,8,New Customers
13570,2011-04-10T13:36:00Z,2011-04-10T13:36:00Z,1,0,161,0,239.49000000000004,0,239.49000000000004,239.49000000000004,0,0,United Kingdom,242.96805555555557,1,1,1,111,3,Lost
13571,2011-03-31T12:43:00Z,2011-11-27T10:47:00Z,12,0,1757,0,2088.94,0,2088.94,174.07833333333335,240.91944444444445,0,United Kingdom,12.085416666666667,4,5,5,455,14,Champions
13572,2011-05-18T11:59:00Z,2011-05-18T11:59:00Z,1,0,534,0,1384.25,0,1384.25,1384.25,0,0,United Kingdom,205.03541666666663,1,1,4,114,6,Can't Lose Them
13573,2011-03-31T14:47:00Z,2011-10-20T14:33:00Z,2,0,302,0,290.25,0,290.25,145.125,202.99027777777775,0,United Kingdom,49.928472222222226,3,2,2,322,7,Hibernating
13575,2011-06-16T14:24:00Z,2011-11-16T13:14:00Z,5,0,449,0,732.0699999999997,0,732.0699999999997,146.41399999999993,152.95138888888889,0,United Kingdom,22.983333333333334,4,4,3,443,11,Need Attention
13576,2010-12-01T17:24:00Z,2011-11-29T15:34:00Z,18,2,2646,6,6717.340000000001,14.04,6703.3,373.1855555555556,362.9236111111111,0.1111111111111111,United Kingdom,9.886111111111113,5,5,5,555,15,Champions
13577,2011-04-12T10:33:00Z,2011-11-14T15:19:00Z,4,1,791,20,1687.5999999999988,29.3,1658.2999999999988,421.8999999999997,216.19861111111112,0.25,United Kingdom,24.896527777777777,4,4,4,444,12,Loyal Customers
13579,2010-12-05T16:10:00Z,2011-11-25T08:41:00Z,2,0,176,0,467.04,0,467.04,233.52,354.68819444444443,0,United Kingdom,14.172916666666667,4,2,2,422,8,New Customers
13581,2011-02-03T14:41:00Z,2011-02-03T14:41:00Z,1,0,30,0,118,0,118,118,0,0,United Kingdom,308.92291666666665,1,1,1,111,3,Lost
13583,2011-07-07T10:40:00Z,2011-07-07T10:40:00Z,1,0,725,0,781.0300000000002,0,781.0300000000002,781.0300000000002,0,0,United Kingdom,155.09027777777777,2,1,3,213,6,About to Sleep
13584,2011-02-06T12:49:00Z,2011-02-06T12:49:00Z,1,0,37,0,142.40000000000003,0,142.40000000000003,142.40000000000003,0,0,United Kingdom,306.00069444444443,1,1,1,111,3,Lost
13587,2011-10-07T12:31:00Z,2011-11-08T11:17:00Z,1,2,180,20,712.4,365.4,347,712.4,31.948611111111113,2,United Kingdom,31.064583333333335,3,1,3,313,7,Promising
13588,2011-03-29T15:53:00Z,2011-11-24T10:42:00Z,9,4,2606,33,2478.949999999998,33.830000000000005,2445.119999999998,275.43888888888864,239.78402777777777,0.4444444444444444,United Kingdom,15.088888888888889,4,5,5,455,14,Champions
13589,2011-06-13T12:44:00Z,2011-11-25T12:10:00Z,2,0,114,0,379.65,0,379.65,189.825,164.9763888888889,0,United Kingdom,14.02777777777778,4,2,2,422,8,New Customers
13590,2011-02-09T13:25:00Z,2011-11-28T12:54:00Z,6,1,1848,2,1981.9199999999992,5.800000000000001,1976.1199999999992,330.3199999999999,291.9784722222222,0.16666666666666666,United Kingdom,10.997222222222222,4,5,4,454,13,Champions
13591,2011-03-18T12:18:00Z,2011-10-06T12:26:00Z,3,0,485,0,1117.1300000000003,0,1117.1300000000003,372.3766666666668,202.00555555555556,0,United Kingdom,64.01666666666667,3,3,4,334,10,Need Attention
13592,2011-03-20T14:01:00Z,2011-11-04T09:49:00Z,4,0,84,0,247.95999999999995,0,247.95999999999995,61.98999999999999,228.825,0,United Kingdom,35.12569444444444,3,4,2,342,9,Potential Loyalists
13593,2011-01-07T16:32:00Z,2011-08-23T13:35:00Z,5,1,719,24,2011.8800000000008,46.8,1965.0800000000008,402.3760000000001,227.87708333333333,0.2,United Kingdom,107.96875,2,4,4,244,10,At Risk
13594,2011-10-18T10:19:00Z,2011-10-18T10:19:00Z,1,0,359,0,396.97,0,396.97,396.97,0,0,United Kingdom,52.10486111111111,3,1,2,312,6,About to Sleep
13596,2011-11-27T11:57:00Z,2011-12-04T12:01:00Z,2,0,384,0,664.1099999999999,0,664.1099999999999,332.05499999999995,7.002777777777778,0,United Kingdom,5.034027777777778,5,2,3,523,10,Promising
13598,2011-10-23T14:28:00Z,2011-10-23T14:35:00Z,1,1,52,1,160.04000000000008,12.75,147.29000000000008,160.04000000000008,0.00486111111111111,1,United Kingdom,46.927083333333336,3,1,1,311,5,New Customers
13599,2010-12-08T10:11:00Z,2011-12-08T19:26:00Z,21,12,3293,125,5149.919999999998,123.07,5026.8499999999985,245.2342857142856,365.3854166666667,0.5714285714285714,United Kingdom,0.725,5,5,5,555,15,Champions
13600,2011-01-31T15:27:00Z,2011-01-31T15:27:00Z,1,0,324,0,219.52,0,219.52,219.52,0,0,United Kingdom,311.8909722222222,1,1,1,111,3,Lost
13601,2011-05-12T16:52:00Z,2011-10-25T17:31:00Z,2,0,548,0,693.3200000000002,0,693.3200000000002,346.6600000000001,166.02708333333334,0,United Kingdom,44.80486111111111,3,2,3,323,8,Potential Loyalists
13602,2011-10-06T11:47:00Z,2011-10-06T11:47:00Z,1,0,267,0,428.88999999999993,0,428.88999999999993,428.88999999999993,0,0,United Kingdom,64.04375,3,1,2,312,6,About to Sleep
13603,2011-11-13T15:57:00Z,2011-11-13T15:57:00Z,1,0,164,0,164.34,0,164.34,164.34,0,0,United Kingdom,25.87013888888889,4,1,1,411,6,New Customers
13606,2011-02-01T11:42:00Z,2011-11-10T17:46:00Z,3,0,276,0,276.74999999999994,0,276.74999999999994,92.25,282.2527777777778,0,United Kingdom,28.794444444444444,4,3,2,432,9,Potential Loyalists
13607,2011-10-30T16:17:00Z,2011-10-30T16:17:00Z,1,0,288,0,675.5099999999996,0,675.5099999999996,675.5099999999996,0,0,United Kingdom,39.85625,3,1,3,313,7,Promising
13610,2011-02-27T14:44:00Z,2011-11-27T15:38:00Z,7,2,488,2,1082.3300000000004,16.45,1065.8800000000003,154.61857142857147,273.0375,0.2857142857142857,United Kingdom,11.883333333333333,4,5,4,454,13,Champions
13611,2010-12-15T10:31:00Z,2011-09-11T14:51:00Z,3,1,754,4,1154.4000000000003,13.6,1140.8,384.8000000000001,270.18055555555554,0.3333333333333333,United Kingdom,88.91597222222222,2,3,4,234,9,At Risk
13614,2011-01-13T12:37:00Z,2011-11-15T14:47:00Z,4,0,564,0,1585.460000000001,0,1585.460000000001,396.36500000000024,306.09027777777777,0,United Kingdom,23.91875,4,4,4,444,12,Loyal Customers
13615,2011-01-25T08:21:00Z,2011-01-31T11:29:00Z,1,1,189,6,417.6900000000001,17.700000000000003,399.9900000000001,417.6900000000001,6.1305555555555555,1,United Kingdom,312.05625,1,1,2,112,4,Lost
13617,2011-06-12T12:55:00Z,2011-10-30T13:50:00Z,3,0,300,0,544.18,0,544.18,181.39333333333332,140.03819444444446,0,United Kingdom,39.958333333333336,3,3,3,333,9,Potential Loyalists
13618,2011-06-19T11:09:00Z,2011-06-19T11:09:00Z,1,0,246,0,177.34000000000003,0,177.34000000000003,177.34000000000003,0,0,United Kingdom,173.0701388888889,2,1,1,211,4,Hibernating
13621,2011-08-15T08:26:00Z,2011-08-15T08:26:00Z,1,0,343,0,213.85,0,213.85,213.85,0,0,United Kingdom,116.18333333333334,2,1,1,211,4,Hibernating
13623,2011-02-15T12:55:00Z,2011-11-09T12:00:00Z,5,2,286,8,727.7400000000001,75.33999999999999,652.4000000000001,145.54800000000003,266.96180555555554,0.4,United Kingdom,30.03472222222222,4,4,3,443,11,Need Attention
13626,2011-04-01T10:05:00Z,2011-04-01T10:05:00Z,1,0,209,0,257.22999999999996,0,257.22999999999996,257.22999999999996,0,0,United Kingdom,252.11458333333337,1,1,2,112,4,Lost
13627,2010-12-17T09:52:00Z,2011-10-11T14:20:00Z,5,2,1269,3,1638.4700000000005,14.45,1624.0200000000002,327.6940000000001,298.18611111111113,0.4,United Kingdom,58.9375,3,4,4,344,11,Loyal Customers
13629,2011-01-05T12:09:00Z,2011-11-16T13:21:00Z,11,0,4372,0,7792.36,0,7792.36,708.3963636363636,315.05,0,United Kingdom,22.978472222222223,4,5,5,455,14,Champions
13630,2011-02-27T12:49:00Z,2011-12-04T15:16:00Z,7,4,1391,14,2031.78,36.1,1995.68,290.25428571428574,280.1020833333333,0.5714285714285714,United Kingdom,4.898611111111111,5,5,4,554,14,Champions
13631,2011-03-17T17:13:00Z,2011-09-01T09:57:00Z,11,1,467,7,3070.42,48.65,3021.77,279.1290909090909,167.69722222222222,0.09090909090909093,United Kingdom,99.12013888888887,2,5,5,255,12,At Risk
13632,2011-04-10T15:07:00Z,2011-11-15T10:51:00Z,5,1,1031,1,2118.9300000000003,4.25,2114.68,423.78600000000006,218.82222222222225,0.2,United Kingdom,24.082638888888887,4,4,5,445,13,Champions
13634,2011-01-16T15:30:00Z,2011-11-06T13:40:00Z,5,0,700,0,1547.3600000000004,0,1547.3600000000004,309.4720000000001,293.9236111111111,0,United Kingdom,32.96527777777778,3,4,4,344,11,Loyal Customers
13635,2011-10-03T10:55:00Z,2011-10-03T10:55:00Z,1,0,677,0,1071.0300000000002,0,1071.0300000000002,1071.0300000000002,0,0,United Kingdom,67.07986111111111,3,1,4,314,8,Promising
13636,2011-02-27T14:29:00Z,2011-11-03T10:30:00Z,5,1,592,6,949.12,7.5,941.62,189.824,248.83402777777775,0.2,United Kingdom,36.09722222222222,3,4,4,344,11,Loyal Customers
13637,2011-04-27T13:06:00Z,2011-10-18T13:32:00Z,3,0,405,0,804.2999999999998,0,804.2999999999998,268.09999999999997,174.01805555555555,0,United Kingdom,51.97083333333333,3,3,3,333,9,Potential Loyalists
13638,2011-11-24T10:38:00Z,2011-11-24T10:38:00Z,1,0,93,0,122.64,0,122.64,122.64,0,0,United Kingdom,15.091666666666669,4,1,1,411,6,New Customers
13639,2011-09-26T13:36:00Z,2011-09-26T13:36:00Z,1,0,800,0,1033.34,0,1033.34,1033.34,0,0,United Kingdom,73.96805555555555,2,1,4,214,7,Can't Lose Them
13642,2011-05-08T12:34:00Z,2011-05-08T12:34:00Z,1,0,151,0,312.28,0,312.28,312.28,0,0,United Kingdom,215.01111111111112,1,1,2,112,4,Lost
13643,2011-06-07T11:40:00Z,2011-11-08T15:37:00Z,3,0,273,0,519.44,0,519.44,173.14666666666668,154.16458333333333,0,United Kingdom,30.884027777777774,4,3,3,433,10,Potential Loyalists
13644,2011-08-26T11:53:00Z,2011-12-01T08:18:00Z,4,1,2067,7,2624.260000000001,26.74,2597.5200000000013,656.0650000000003,96.85069444444444,0.25,United Kingdom,8.188888888888888,5,4,5,545,14,Champions
13645,2011-08-11T16:11:00Z,2011-08-11T16:11:00Z,1,0,158,0,252.1,0,252.1,252.1,0,0,United Kingdom,119.86041666666668,2,1,2,212,5,Hibernating
13647,2011-04-19T09:49:00Z,2011-11-30T12:00:00Z,4,1,887,1,1648.12,7.9,1640.22,412.03,225.09097222222223,0.25,United Kingdom,9.03472222222222,5,4,4,544,13,Champions
13649,2010-12-08T14:46:00Z,2011-03-28T11:51:00Z,2,0,139,0,346.6000000000001,0,346.6000000000001,173.30000000000004,109.87847222222224,0,United Kingdom,256.0409722222222,1,2,2,122,5,Hibernating
13650,2011-03-17T12:37:00Z,2011-11-23T12:22:00Z,6,1,922,4,1836.34,27,1809.34,306.0566666666667,250.98958333333337,0.16666666666666666,United Kingdom,16.019444444444446,4,5,4,454,13,Champions
13651,2011-10-31T12:11:00Z,2011-11-04T14:59:00Z,2,0,33,0,94.2,0,94.2,47.1,4.116666666666666,0,United Kingdom,34.91041666666667,3,2,1,321,6,About to Sleep
13652,2010-12-06T09:21:00Z,2011-10-25T08:51:00Z,3,0,578,0,1095.08,0,1095.08,365.02666666666664,322.9791666666667,0,United Kingdom,45.16597222222222,3,3,4,334,10,Need Attention
13654,2011-03-11T12:54:00Z,2011-10-27T16:24:00Z,6,0,2182,0,2707.329999999999,0,2707.329999999999,451.2216666666665,230.14583333333337,0,United Kingdom,42.85138888888889,3,5,5,355,13,Loyal Customers
13655,2011-04-12T09:53:00Z,2011-08-17T14:25:00Z,2,0,605,0,932.9700000000004,0,932.9700000000004,466.4850000000002,127.18888888888888,0,United Kingdom,113.93402777777776,2,2,4,224,8,At Risk
13656,2011-01-06T15:42:00Z,2011-06-28T10:31:00Z,2,0,490,0,379.65,0,379.65,189.825,172.78402777777777,0,United Kingdom,164.09652777777777,2,2,2,222,6,Hibernating
13657,2011-05-22T12:35:00Z,2011-11-29T12:32:00Z,2,0,209,0,382.13999999999993,0,382.13999999999993,191.06999999999996,190.99791666666667,0,United Kingdom,10.0125,5,2,2,522,9,Promising
13658,2011-05-19T17:15:00Z,2011-11-30T10:13:00Z,5,2,1019,10,2639.1700000000037,217.7,2421.470000000002,527.8340000000007,194.70694444444445,0.4,United Kingdom,9.109027777777778,5,4,5,545,14,Champions
13659,2011-01-23T12:08:00Z,2011-05-26T19:56:00Z,2,1,882,15,1563.000000000001,22.35,1540.6500000000008,781.5000000000003,123.325,0.5,United Kingdom,196.70416666666668,1,2,4,124,7,At Risk
13662,2011-03-25T13:23:00Z,2011-09-15T12:04:00Z,3,4,533,5,881.2600000000001,18.68,862.5800000000002,293.7533333333334,173.9451388888889,1.3333333333333333,United Kingdom,85.03194444444445,2,3,3,233,8,Hibernating
13663,2011-06-13T15:44:00Z,2011-06-13T15:44:00Z,1,0,91,0,189.47,0,189.47,189.47,0,0,United Kingdom,178.87916666666666,1,1,1,111,3,Lost
13666,2011-02-25T13:05:00Z,2011-10-10T15:39:00Z,3,0,41,0,84.65000000000002,0,84.65000000000002,28.216666666666672,227.10694444444445,0,United Kingdom,59.88263888888889,3,3,1,331,7,About to Sleep
13667,2011-07-13T15:42:00Z,2011-07-13T15:42:00Z,1,0,149,0,299.04999999999984,0,299.04999999999984,299.04999999999984,0,0,United Kingdom,148.88055555555556,2,1,2,212,5,Hibernating
13668,2010-12-12T12:35:00Z,2011-12-07T12:14:00Z,21,8,3722,105,6309.829999999985,147.51999999999998,6162.309999999986,300.4680952380945,359.98541666666665,0.380952380952381,United Kingdom,2.025,5,5,5,555,15,Champions
13669,2011-07-13T11:44:00Z,2011-10-20T09:32:00Z,2,0,237,0,218.55,0,218.55,109.275,98.90833333333332,0,United Kingdom,50.1375,3,2,1,321,6,About to Sleep
13670,2011-09-25T15:25:00Z,2011-09-25T15:25:00Z,1,0,282,0,349.70000000000016,0,349.70000000000016,349.70000000000016,0,0,United Kingdom,74.89236111111111,2,1,2,212,5,Hibernating
13672,2011-01-10T12:02:00Z,2011-02-11T13:55:00Z,2,4,57,58,186.39,257.84999999999997,-71.45999999999998,93.195,32.078472222222224,2,United Kingdom,300.9548611111111,1,2,1,121,4,Lost
13673,2011-11-07T15:40:00Z,2011-11-21T12:11:00Z,2,0,114,0,387.43999999999994,0,387.43999999999994,193.71999999999997,13.854861111111113,0,United Kingdom,18.027083333333337,4,2,2,422,8,New Customers
13675,2011-02-28T12:14:00Z,2011-07-11T12:57:00Z,2,0,330,0,486.8200000000001,0,486.8200000000001,243.41000000000005,133.0298611111111,0,United Kingdom,150.9951388888889,2,2,3,223,7,Hibernating
13678,2011-07-11T10:14:00Z,2011-07-11T10:14:00Z,1,0,924,0,232.60000000000005,0,232.60000000000005,232.60000000000005,0,0,United Kingdom,151.10833333333332,2,1,1,211,4,Hibernating
13680,2011-01-04T14:12:00Z,2011-12-08T13:47:00Z,4,1,1934,669,3719.1200000000017,1520.11,2199.0099999999993,929.7800000000004,337.9826388888889,0.25,United Kingdom,0.9604166666666668,5,4,5,545,14,Champions
13681,2011-07-07T15:21:00Z,2011-11-22T11:13:00Z,4,0,360,0,827.83,0,827.83,206.9575,137.82777777777778,0,United Kingdom,17.06736111111111,4,4,3,443,11,Need Attention
13682,2011-06-05T14:06:00Z,2011-06-05T14:06:00Z,1,0,10,0,59.5,0,59.5,59.5,0,0,United Kingdom,186.94722222222225,1,1,1,111,3,Lost
13684,2011-02-27T10:13:00Z,2011-02-27T10:25:00Z,1,1,38,1,65.13000000000001,3,62.13000000000001,65.13000000000001,0.00833333333333333,1,United Kingdom,285.10069444444446,1,1,1,111,3,Lost
13685,2011-10-10T12:59:00Z,2011-12-07T11:41:00Z,7,0,5056,0,3119.4400000000014,0,3119.4400000000014,445.6342857142859,57.94583333333333,0,United Kingdom,2.0479166666666666,5,5,5,555,15,Champions
13686,2011-06-10T09:10:00Z,2011-06-10T09:10:00Z,1,0,70,0,72,0,72,72,0,0,United Kingdom,182.15277777777777,1,1,1,111,3,Lost
13689,2011-10-07T13:21:00Z,2011-10-07T13:21:00Z,1,0,512,0,910,0,910,910,0,0,United Kingdom,62.97847222222222,3,1,3,313,7,Promising
13690,2011-10-11T15:03:00Z,2011-10-11T15:03:00Z,1,0,67,0,172.25,0,172.25,172.25,0,0,United Kingdom,58.90763888888889,3,1,1,311,5,New Customers
13692,2011-04-17T12:57:00Z,2011-11-15T11:17:00Z,3,2,1226,2,1488.3200000000004,21.45,1466.8700000000006,496.1066666666668,211.93055555555551,0.6666666666666666,United Kingdom,24.064583333333335,4,3,4,434,11,Need Attention
13693,2011-01-18T15:21:00Z,2011-01-18T15:23:00Z,0,2,0,6,0,32,-32,0,0.00138888888888888,0,United Kingdom,324.89375,1,1,1,111,3,Lost
13694,2010-12-01T12:12:00Z,2011-12-06T09:32:00Z,50,10,63312,1413,65039.620000000024,2349.08,62690.54000000003,1300.7924000000005,369.8888888888889,0.2,United Kingdom,3.1375,5,5,5,555,15,Champions
13695,2011-03-25T11:31:00Z,2011-11-08T14:26:00Z,15,0,1603,0,2504.1299999999987,0,2504.1299999999987,166.94199999999992,228.12152777777777,0,United Kingdom,30.933333333333337,4,5,5,455,14,Champions
13697,2011-11-01T09:14:00Z,2011-11-01T09:14:00Z,1,0,177,0,151.3,0,151.3,151.3,0,0,United Kingdom,38.15,3,1,1,311,5,New Customers
13699,2011-07-07T16:51:00Z,2011-07-07T16:51:00Z,1,0,66,0,308.58,0,308.58,308.58,0,0,United Kingdom,154.83263888888888,2,1,2,212,5,Hibernating
13700,2011-01-16T13:18:00Z,2011-11-13T13:00:00Z,10,0,2281,0,2248.6299999999997,0,2248.6299999999997,224.86299999999997,300.9875,0,United Kingdom,25.993055555555557,4,5,5,455,14,Champions
13703,2011-01-25T13:10:00Z,2011-01-25T13:10:00Z,1,0,10,0,99.5,0,99.5,99.5,0,0,United Kingdom,317.9861111111111,1,1,1,111,3,Lost
13704,2011-09-12T14:40:00Z,2011-12-04T15:13:00Z,9,1,1531,3,2308.0599999999986,12.75,2295.3099999999986,256.45111111111095,83.02291666666666,0.1111111111111111,United Kingdom,4.9006944444444445,5,5,5,555,15,Champions
13705,2010-12-01T10:29:00Z,2011-12-02T12:32:00Z,3,0,363,0,711.8600000000001,0,711.8600000000001,237.28666666666672,366.0854166666667,0,United Kingdom,7.0125,5,3,3,533,11,Potential Loyalists
13706,2011-02-10T09:21:00Z,2011-02-10T09:21:00Z,1,0,189,0,330.78999999999996,0,330.78999999999996,330.78999999999996,0,0,United Kingdom,302.1451388888889,1,1,2,112,4,Lost
13707,2011-01-28T13:27:00Z,2011-03-17T18:03:00Z,2,0,351,0,806.4100000000004,0,806.4100000000004,403.2050000000002,48.19166666666667,0,United Kingdom,266.78263888888887,1,2,3,123,6,Hibernating
13708,2011-03-13T13:46:00Z,2011-03-13T13:46:00Z,1,0,301,0,285.3299999999999,0,285.3299999999999,285.3299999999999,0,0,United Kingdom,270.9611111111111,1,1,2,112,4,Lost
13709,2011-01-28T14:57:00Z,2011-12-06T10:28:00Z,13,4,3508,15,6307.650000000004,78.94,6228.710000000004,485.2038461538465,311.81319444444443,0.3076923076923077,United Kingdom,3.098611111111111,5,5,5,555,15,Champions
13710,2011-11-08T08:16:00Z,2011-11-08T08:16:00Z,1,0,176,0,180.48,0,180.48,180.48,0,0,United Kingdom,31.190277777777776,3,1,1,311,5,New Customers
13711,2011-05-05T10:29:00Z,2011-05-05T10:31:00Z,2,0,140,0,252.06000000000003,0,252.06000000000003,126.03000000000002,0.00138888888888888,0,United Kingdom,218.09652777777777,1,2,2,122,5,Hibernating
13712,2011-04-07T12:33:00Z,2011-04-07T12:33:00Z,1,0,352,0,228.83999999999995,0,228.83999999999995,228.83999999999995,0,0,United Kingdom,246.01180555555555,1,1,1,111,3,Lost
13715,2010-12-02T08:52:00Z,2011-03-03T19:21:00Z,5,3,562,8,1077.39,25.4,1051.9899999999998,215.478,91.43680555555557,0.6,United Kingdom,280.7284722222222,1,4,4,144,9,Can't Lose Them
13716,2011-03-15T13:49:00Z,2011-03-15T13:49:00Z,1,0,138,0,138.28,0,138.28,138.28,0,0,United Kingdom,268.9590277777778,1,1,1,111,3,Lost
13717,2011-02-14T13:21:00Z,2011-11-07T14:13:00Z,6,1,1959,1,1445.0100000000002,12.75,1432.2600000000002,240.83500000000004,266.0361111111111,0.16666666666666666,United Kingdom,31.94236111111111,3,5,4,354,12,Loyal Customers
13718,2011-02-17T11:58:00Z,2011-04-07T13:24:00Z,2,0,173,0,306.55,0,306.55,153.275,49.05972222222222,0,United Kingdom,245.9763888888889,1,2,2,122,5,Hibernating
13719,2011-04-19T13:56:00Z,2011-11-24T15:26:00Z,5,0,609,0,1041.68,0,1041.68,208.336,219.0625,0,United Kingdom,14.891666666666667,4,4,4,444,12,Loyal Customers
13720,2011-03-30T09:17:00Z,2011-08-15T12:46:00Z,4,0,501,0,799.8999999999999,0,799.8999999999999,199.97499999999997,138.14513888888888,0,United Kingdom,116.00277777777778,2,4,3,243,9,At Risk
13721,2011-11-03T14:05:00Z,2011-11-03T14:05:00Z,1,0,316,0,524.14,0,524.14,524.14,0,0,United Kingdom,35.947916666666664,3,1,3,313,7,Promising
13722,2011-03-02T11:43:00Z,2011-08-11T15:26:00Z,3,1,1401,1,2375.4100000000008,6.25,2369.1600000000008,791.8033333333336,162.1548611111111,0.3333333333333333,United Kingdom,119.89166666666668,2,3,5,235,10,At Risk
13723,2011-05-06T17:04:00Z,2011-05-06T17:04:00Z,1,0,43,0,199.85,0,199.85,199.85,0,0,United Kingdom,216.82361111111112,1,1,1,111,3,Lost
13725,2011-02-04T12:18:00Z,2011-10-21T10:03:00Z,8,3,806,147,1980.5600000000004,170.75,1809.81,247.57000000000005,258.90625,0.375,United Kingdom,49.115972222222226,3,5,4,354,12,Loyal Customers
13726,2011-08-31T11:06:00Z,2011-11-01T10:49:00Z,2,0,1054,0,1079.6600000000003,0,1079.6600000000003,539.8300000000002,61.988194444444446,0,United Kingdom,38.08402777777778,3,2,4,324,9,Need Attention
13727,2011-11-06T12:16:00Z,2011-11-11T09:46:00Z,2,0,162,0,333.4800000000001,0,333.4800000000001,166.74000000000004,4.895833333333333,0,United Kingdom,28.127777777777776,4,2,2,422,8,New Customers
13728,2011-02-02T12:09:00Z,2011-11-03T10:49:00Z,6,0,458,0,1016.14,0,1016.14,169.35666666666663,273.94444444444446,0,United Kingdom,36.08402777777778,3,5,4,354,12,Loyal Customers
13730,2011-07-01T12:47:00Z,2011-07-27T08:35:00Z,2,0,488,0,752.5999999999998,0,752.5999999999998,376.2999999999999,25.825,0,United Kingdom,135.17708333333334,2,2,3,223,7,Hibernating
13731,2011-04-07T10:10:00Z,2011-05-04T14:33:00Z,2,0,278,0,610.5899999999999,0,610.5899999999999,305.29499999999996,27.18263888888889,0,United Kingdom,218.9284722222222,1,2,3,123,6,Hibernating
13732,2011-11-11T15:49:00Z,2011-11-11T15:49:00Z,1,0,498,0,491.86,0,491.86,491.86,0,0,United Kingdom,27.875694444444445,4,1,3,413,8,Promising
13735,2011-04-19T12:40:00Z,2011-11-15T11:14:00Z,4,4,1128,47,2883.5399999999977,119.06,2764.4799999999973,720.8849999999994,209.94027777777777,1,United Kingdom,24.066666666666663,4,4,5,445,13,Champions
13736,2011-03-24T13:04:00Z,2011-12-04T15:19:00Z,2,1,496,4,729.7999999999998,7.9,721.9,364.8999999999999,255.09375,0.5,United Kingdom,4.896527777777778,5,2,3,523,10,Promising
13737,2011-05-23T16:32:00Z,2011-05-23T16:32:00Z,1,0,125,0,339.59999999999997,0,339.59999999999997,339.59999999999997,0,0,United Kingdom,199.84583333333333,1,1,2,112,4,Lost
13739,2011-11-21T13:35:00Z,2011-11-21T13:35:00Z,1,0,54,0,216.9,0,216.9,216.9,0,0,United Kingdom,17.96875,4,1,1,411,6,New Customers
13740,2011-04-13T10:32:00Z,2011-04-13T10:32:00Z,1,0,425,0,350.75,0,350.75,350.75,0,0,United Kingdom,240.09583333333333,1,1,2,112,4,Lost
